gbifid,datasetkey,occurrence,kingdom,phylum,class,order,family,genus,species,infraspeci,taxonrank,scientific,countrycod,locality,publishing,decimallat,decimallon,coordinate,coordina_1,elevation,elevationa,depth,depthaccur,eventdate,day,month,year,taxonkey,specieskey,basisofrec,institutio,collection,catalognum,recordnumb,identified,license,rightshold,recordedby,typestatus,establishm,lastinterp,mediatype,issue,field_45
1228720018,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098936,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.412019999999998,4.977180000000000,3769.000000000000000,,,,,,1969-01-01T01:00Z,1,1,1969,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
1228719932,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098923,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.194699999999997,4.466920000000000,3769.000000000000000,,,,,,1966-08-01T01:00Z,1,8,1966,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228719924,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098960,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.057989999999997,4.605300000000000,3769.000000000000000,,,,,,1970-08-01T01:00Z,1,8,1970,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228719916,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098950,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.068089999999998,3.463840000000000,3769.000000000000000,,,,,,1970-06-01T01:00Z,1,6,1970,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228719901,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098915,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.142420000000001,4.965640000000000,3769.000000000000000,,,,,,1965-06-01T01:00Z,1,6,1965,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
1228719813,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098938,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.881760000000000,4.314910000000000,3769.000000000000000,,,,,,1969-07-01T01:00Z,1,7,1969,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228719799,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098916,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.883960000000002,4.101730000000000,3769.000000000000000,,,,,,1965-07-01T01:00Z,1,7,1965,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228719776,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098983,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.833260000000003,4.597580000000000,3769.000000000000000,,,,,,1971-08-01T01:00Z,1,8,1971,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228719767,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098991,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.047409999999999,5.246970000000000,3769.000000000000000,,,,,,1973-05-01T01:00Z,1,5,1973,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228719762,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098911,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.101930000000003,4.678240000000000,3769.000000000000000,,,,,,1964-07-01T01:00Z,1,7,1964,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228719752,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098957,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.951740000000001,5.527130000000000,3769.000000000000000,,,,,,1970-08-01T01:00Z,1,8,1970,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228719739,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098914,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.877209999999998,4.670150000000000,3769.000000000000000,,,,,,1965-05-01T01:00Z,1,5,1965,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:41Z,,,
1228719518,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096206,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.054850000000002,4.819230000000000,3769.000000000000000,,,,,,1988-08-09T02:00Z,9,8,1988,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:458,,,2018-02-04T05:41Z,,,
1228719511,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096204,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.964970000000001,4.815720000000000,3769.000000000000000,,,,,,1988-07-30T02:00Z,30,7,1988,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228719453,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098955,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.248719999999999,3.179090000000000,3769.000000000000000,,,,,,1970-08-01T01:00Z,1,8,1970,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228719441,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099254,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.098660000000002,4.892370000000000,3769.000000000000000,,,,,,1990-07-09T02:00Z,9,7,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:RNFRNS,,,2018-02-04T05:40Z,,,
1228719416,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096234,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.964970000000001,4.815720000000000,3769.000000000000000,,,,,,1989-07-25T02:00Z,25,7,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:370,,,2018-02-04T05:41Z,,,
1228719405,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099238,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.137270000000001,5.251330000000000,3769.000000000000000,,,,,,1986-06-14T02:00Z,14,6,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:458,,,2018-02-04T05:40Z,,,
1228718856,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096131,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.921120000000002,4.742870000000000,3769.000000000000000,,,,,,1986-05-25T02:00Z,25,5,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:58,,,2018-02-04T05:40Z,,,
1228718722,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098943,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.837580000000003,4.242660000000000,3769.000000000000000,,,,,,1970-01-01T01:00Z,1,1,1970,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:40Z,,,
1228717904,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096019,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.053719999999998,4.890530000000000,3769.000000000000000,,,,,,1974-06-10T01:00Z,10,6,1974,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:1186,,,2018-02-04T05:40Z,,,
1228717765,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099036,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1990-01-01T01:00Z,1,1,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228717524,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096203,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.229790000000001,5.112600000000000,3769.000000000000000,,,,,,1988-07-30T02:00Z,30,7,1988,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:987,,,2018-02-04T05:40Z,,,
1228717127,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099225,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.110570000000003,3.892830000000000,3769.000000000000000,,,,,,1982-08-27T02:00Z,27,8,1982,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:698,,,2018-02-04T05:40Z,,,
1228716824,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096078,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.099789999999999,4.820990000000000,3769.000000000000000,,,,,,1983-07-30T02:00Z,30,7,1983,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:959,,,2018-02-04T05:40Z,,,
1228716194,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096176,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.979039999999998,3.106830000000000,3769.000000000000000,,,,,,1986-08-21T02:00Z,21,8,1986,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:DPNSGD,,,2018-02-04T05:40Z,,,
1228716193,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096088,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.844059999999999,3.177540000000000,3769.000000000000000,,,,,,1983-08-18T02:00Z,18,8,1983,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:876,,,2018-02-04T05:40Z,,,
1228716181,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096161,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.369419999999998,4.831670000000000,3769.000000000000000,,,,,,1986-08-01T02:00Z,1,8,1986,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:DPNSGD,,,2018-02-04T05:40Z,,,
1228716159,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096142,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.158490000000000,3.321740000000000,3769.000000000000000,,,,,,1986-07-18T02:00Z,18,7,1986,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:DPNSGD,,,2018-02-04T05:40Z,,,
1228716156,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096165,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.979039999999998,3.106830000000000,3769.000000000000000,,,,,,1986-08-03T02:00Z,3,8,1986,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:DPNSGD,,,2018-02-04T05:40Z,,,
1228716022,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096183,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.229790000000001,5.112600000000000,3769.000000000000000,,,,,,1987-05-17T02:00Z,17,5,1987,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:987,,,2018-02-04T05:40Z,,,
1228715985,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099028,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.098660000000002,4.892370000000000,3769.000000000000000,,,,,,1985-01-01T01:00Z,1,1,1985,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:671,,,2018-02-04T05:40Z,,,
1228715510,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099196,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.137270000000001,5.251330000000000,3769.000000000000000,,,,,,1986-09-07T02:00Z,7,9,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:458,,,2018-02-04T05:40Z,,,
1228715212,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099022,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.134430000000002,5.394140000000000,3769.000000000000000,,,,,,1980-01-01T01:00Z,1,1,1980,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:584,,,2018-02-04T05:40Z,,,
1228715105,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096189,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1987-08-13T02:00Z,13,8,1987,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228714820,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096199,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.921120000000002,4.742870000000000,3769.000000000000000,,,,,,1988-05-13T02:00Z,13,5,1988,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:58,,,2018-02-04T05:40Z,,,
1228714707,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098973,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.192819999999998,4.609980000000000,3769.000000000000000,,,,,,1971-05-01T01:00Z,1,5,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228714633,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098964,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.323340000000002,4.901600000000000,3769.000000000000000,,,,,,1970-08-01T01:00Z,1,8,1970,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228714444,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098949,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.195580000000000,4.395390000000000,3769.000000000000000,,,,,,1970-06-01T01:00Z,1,6,1970,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228714430,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099027,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.836799999999997,4.313650000000000,3769.000000000000000,,,,,,1984-10-01T01:00Z,1,10,1984,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228714395,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098971,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.187350000000002,4.967550000000000,3769.000000000000000,,,,,,1971-05-01T01:00Z,1,5,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228714380,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098969,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.412019999999998,4.977180000000000,3769.000000000000000,,,,,,1971-01-01T01:00Z,1,1,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:1084,,,2018-02-04T05:40Z,,,
1228714378,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099005,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.134430000000002,5.394140000000000,3769.000000000000000,,,,,,1976-01-01T01:00Z,1,1,1976,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:584,,,2018-02-04T05:40Z,,,
1228714349,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099048,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.752710000000000,3.602480000000000,3769.000000000000000,,,,,,1990-08-01T02:00Z,1,8,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:237,,,2018-02-04T05:40Z,,,
1228714296,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096047,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.754140000000000,2.822790000000000,3769.000000000000000,,,,,,1978-07-22T01:00Z,22,7,1978,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:638,,,2018-02-04T05:40Z,,,
1228714268,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096147,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.054850000000002,4.819230000000000,3769.000000000000000,,,,,,1986-07-27T02:00Z,27,7,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:959,,,2018-02-04T05:40Z,,,
1228714264,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096046,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.754140000000000,2.822790000000000,3769.000000000000000,,,,,,1978-05-30T01:00Z,30,5,1978,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:638,,,2018-02-04T05:40Z,,,
1228714246,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099033,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.837580000000003,4.242660000000000,3769.000000000000000,,,,,,1990-01-01T01:00Z,1,1,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:40Z,,,
1228714227,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099043,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.889110000000002,3.106630000000000,3769.000000000000000,,,,,,1990-01-01T01:00Z,1,1,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:860,,,2018-02-04T05:40Z,,,
1228714014,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096087,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.158670000000001,3.250250000000000,3769.000000000000000,,,,,,1983-08-10T02:00Z,10,8,1983,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:218,,,2018-02-04T05:40Z,,,
1228714009,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00098999,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.134430000000002,5.394140000000000,3769.000000000000000,,,,,,1975-01-01T01:00Z,1,1,1975,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:584,,,2018-02-04T05:40Z,,,
1228713992,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099011,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.134430000000002,5.394140000000000,3769.000000000000000,,,,,,1977-01-01T01:00Z,1,1,1977,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:584,,,2018-02-04T05:40Z,,,
